"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","cog_practice","CS_rt","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","cog_load_response0","responses","stimulus","button_pressed","key_press","response","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","cog_load_response5","conf2","previous_experience","reason","gender_other","preview","country","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
367,"cog_load","3093.670000002021","debriefing_form.html","external-html",61,358020,"0.0-7.0","60fef588d6fa83c65729eca0","618b9cbf713205f8e1c56ef6","618bfb0164f79065f7dd5e0d","2yt0q1sowh13yed","30",0,1566.7099999846,1,22082.2899999912,"2","15856.205000018235",1,0,0,"1",8,32751.2500000012,"Heinz","cog_load",1,"7252.34000000637",0,2,0,"4","""","""","""","""","""",6,0,1,0,0,0,0,0,1,0,"2",1,0,0,1,"10017.164999997476",1,0,0,"1",7,"No","He should not be charging an exorbitant amount for a drug that can save lives.",NA,NA,"US",1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","not wrong","wrong","wrong",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,4,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
205,"control","3129","debriefing_form.html","external-html",27,202833,"0.0-7.0","60fef8d5bb6b190330074520","618b9cbf713205f8e1c56f17","618be70b6c0f44b87ce8f86c","65ll6b2n2lukqt7","19",0,1648,1,18677,NA,"6467",NA,NA,NA,NA,8,27193,"Jennifer","control",1,"7890",1,0,0,NA,"""","""","""","""","""",6,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"4888",1,0,0,NA,6,"No","Because that was someone’s loved one. A piece of them whether it was donated or not.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
105,"cog_load","4633.999999999942","""","survey-text",32,351346,"0.0-4.0-1.0-5.0","60ff005a566dbbeff7dd5f6f","618b9cbf713205f8e1c56f1b","618bd815efe6ed7c3c203531","2tsjwf2x3urfspc","26",0,1313,1,19668,"0","6031.999999999985",1,0,0,"I never saw any numbers",8,46689,"Jennifer","cog_load",1,"2811",0,2,0,"0","{""Q0"":""0""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",1,2,NA,NA,"wrong",NA,NA,"wrong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
494,"cog_load","2842","""","survey-text",59,361520,"0.0-6.0","60ff04df82b2d5eb0bbf3359","618b9cbf713205f8e1c56ef4","618c0ae96a00cf2831ccab9a","nlzbbgu4ac1cpff","54",0,2475.99999999999,1,18563,"2","10530",1,0,0,"0",8,26710,"Jennifer","cog_load",1,"11756",0,2,0,"2","{""Q0"":""No""}","""","""","""","""",7,0,0,1,0,0,1,0,0,1,"1",1,0,0,1,"18676",1,0,0,"1",6,"No",NA,NA,NA,"US",1,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
176,"cog_load","3374.199999988079","""","survey-text",66,330030,"0.0-6.0","60ff0a89c44b45904e785834","618b9cbf713205f8e1c56f1b","618be353586d6eac6e34898e","ysbmjqlsesub05s","21",0,1941.69999998808,1,19030.2000000179,"0","8432.299999982119",0,2,0,"1",8,17340.6999999881,"Incest","cog_load",6,"7816.799999982119",0,2,0,"3","{""Q0"":""}","""","""","""","""",5,1,1,0,0,1,0,0,1,0,"0",1,0,0,5,"7579.5999999940395",1,0,0,"1",5,"no",NA,NA,NA,"US",2,2,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
690,"cog_load","3759","""","survey-text",43,213302,"0.0-4.0-1.0-11.0","60ff27e7e1030af99a1ecc26","618b9cbf713205f8e1c56f0c","618c226ee96329242f582f76","nl0vpd1jr3do790","22",2,1846,4,18945,"2","7523",1,0,0,"0",8,26126,"Heinz","cog_load",6,"10632",1,0,0,"0","{""Q0"":""0""}","""","""","""","""",1,0,0,2,1,0,2,0,0,0,"2",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"No thanks",NA,NA,"US",1,1,1,NA,"right",NA,"It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong",NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,1,NA,NA,"unstated","2","2","reason","reason","unstated","2","2","reason",FALSE
128,"control","2934.9000000059605","""","survey-text",26,215551,"0.0-6.0","60ff2a644895b264d2d15249","618b9cbf713205f8e1c56f1b","618bdb6a50bfd41a3ced4ef1","80cwpwwq3sao85g","21",0,1080.30000001192,1,7635.5,NA,"10397.90000000596",NA,NA,NA,NA,8,17683.3999999911,"Jennifer","control",2,"6662.600000008941",1,0,0,NA,"{""Q0"":""N/A""}","""","""","""","""",7,0,1,0,0,0,0,1,0,0,"2",1,0,0,1,"3015.6000000089407",1,0,0,NA,6,"No","Her beliefs lack consistency. She won't eat animals and eating your own species is cannibalism. In desperate measures, sure it can be morally acceptable, but with no dire circumstances, and the fact that this body wasn't going to waste, this was morally wrong and showed inconsistency in her values.",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
26,"control","3197","debriefing_form.html","external-html",27,250304,"0.0-7.0","60ff6367225fb75d96126646","618af29e6b50937ab4a5aa96","618b0f757da8b3027c037d0d","6xszlroou5jmd0g","22",0,4649,1,21774,NA,"8896",NA,NA,NA,NA,8,34028,"Heinz","control",1,"8506",1,0,0,NA,"""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"5322",1,0,0,NA,7,"No","He is protecting his livelhood but letting another person die at the same time.. so at the end of the day he is morally wrong",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
252,"control","1237.300000011921","""","survey-text",25,166773,"0.0-6.0","60ff8312d83cbffb9ff27536","618b9cbf713205f8e1c56f18","618bed861006516ea83bc86b","wprmhrh5r9djc55","23",0,1332.90000000596,1,46278.5,NA,"8438.800000011921",NA,NA,NA,NA,8,8430.90000000596,"Heinz","control",4,"13117.200000017881",1,0,0,NA,"{""Q0"":""}","""","""","""","""",3,0,1,0,0,0,0,0,0,0,"0",1,0,0,3,"4908.9000000059605",1,0,0,NA,3,"no",NA,NA,NA,"US",NA,1,1,1,"neutral","wrong","There is nothing wrong.","not wrong","not wrong","wrong","wrong","not wrong","wrong",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
759,"cog_load","18733.60000000149","debriefing_form.html","external-html",54,371093,"0.0-7.0","60ffa92c1888476d53b086f1","618b9cbf713205f8e1c56eed","618c2ccf00613f06618b7245","cgf51gcknjx54v4","20",1,2695.39999999851,1,10995.900000006,"2","4099.79999999702",1,0,0,"1",8,22989.6999999955,"Incest","cog_load",1,"9879.29999999702",1,0,0,"1","""","""","""","""","""",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,1,"11246.19999999553",1,0,0,"1",7,"no","1",NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
90,NA,"11676","""","html-button-response",12,185266,"0.0-4.0-0.0-0.0-4.0-0.0","60fff8da278e6e82c67615a0","618b9cbf713205f8e1c56f0c","618bd3d8c0f7ca9c9c676dae","yqyvsljd29mvxtn","26",1,2156,1,14988,"2","11676",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><video autoplay muted><source src='video/num_scroll_test9.mp4' type='video/mp4'></video><br><p>Do you find multi-tasking difficult?</p>","2","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
577,"control","3349","""","survey-text",24,140280,"0.0-5.0","6100116227195d64aeb9cdc0","618b9cbf713205f8e1c56f0c","618c12beb4733395186782a0","fk8vcxgzz3o42mr","24",1,877,1,13626,NA,"6707",NA,NA,NA,NA,8,35063,"Incest","control",1,"2887",1,0,0,NA,"{""Q0"":""No""}","""","""","""","""",7,1,0,2,0,1,1,0,0,0,"1",1,0,0,1,"2647",1,0,0,NA,7,"No",NA,NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","not wrong","wrong","wrong","wrong",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","2","no reason","reason","no reason","unstated","2","no reason","reason",FALSE
162,"cog_load","14694.5","debriefing_form.html","external-html",54,228924,"0.0-7.0","6100158db3080c7b157e85f1","618b9cbf713205f8e1c56f1b","618be1df8154ec9786553803","85qp2d0ma8emvfk","23",0,1341.79999995232,1,9827.79999995232,"2","5667.399999976158",1,0,0,"1",8,33682.0999999046,"Jennifer","cog_load",1,"6807.699999928474",1,0,0,"2","""","""","""","""","""",7,1,0,0,0,0,0,0,0,0,"2",1,0,0,1,"6399.200000047684",1,0,0,"1",7,"No","2",NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
529,"control","3264.5999999996275","""","survey-text",25,211465,"0.0-6.0","610024e959ce4d541092bf1d","618b9cbf713205f8e1c56ef7","618c0e8ae18d49b8448b0b78","dw62fjyxlzm3154","33",1,1448,1,16884.2000000011,NA,"12576.900000000373",NA,NA,NA,NA,8,25786.1999999993,"Jennifer","control",5,"15153",1,0,0,NA,"{""Q0"":""}","""","""","""","""",5,0,1,0,0,1,0,0,1,0,"0",1,0,0,6,"8258.800000000745",1,0,0,NA,4,"No.",NA,NA,NA,"US",NA,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
682,"cog_load","4718.099999904633","""","survey-text",59,474094,"0.0-6.0","61003bb158741c6a1d79903b","618b9cbf713205f8e1c56ef9","618c21db275f18cc80aa3aac","xkwvjt8r9jdkgag","48",0,2779.29999995232,1,16636.2000000477,"0","12446.600000023842",1,0,0,"2",8,51236.1000000238,"Trolley","cog_load",5,"18608.599999904633",1,0,0,"2","{""Q0"":""no""}","""","""","""","""",6,0,1,1,0,1,1,0,1,0,"0",0,2,0,6,"14348.599999904633",1,0,0,"1",6,"no",NA,NA,NA,"US",1,1,2,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,"unstated","no reason","no reason","reason","unstated","unstated","no reason","no reason","reason",FALSE
338,"cog_load","5214.059999999765","debriefing_form.html","external-html",54,300372,"0.0-7.0","6100489a9ac28a5218238157","618b9cbf713205f8e1c56eed","618bf86c0e7ab77de09e294c","4my2zq33mpe0coz","20",1,1127.97,1,15661.8200000003,"0","13784.250000000146",1,0,0,"1",8,26080.25,"Heinz","cog_load",2,"12264.38999999981",1,0,0,"4","""","""","""","""","""",5,0,1,0,0,0,0,0,0,0,"2",1,0,0,3,"5143.14499999996",1,0,0,"1",5,"No","He refused to sell the drug even when the man was desperate and still willing to pay him 5x the cost of making the drug",NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
277,"cog_load","40021.19999998808","debriefing_form.html","external-html",61,310179,"0.0-7.0","61004c508193fa5cad72a800","618b9cbf713205f8e1c56ef6","618bf09756eb8ff01f05e1a6","1c8qxzy7d1tolx8","28",0,2674.19999998808,1,14589.1999999881,"2","8247.5",0,2,0,"1",8,22749.6000000238,"Jennifer","cog_load",1,"8608.900000035763",1,0,0,"2","""","""","""","""","""",7,0,0,0,0,0,0,1,0,0,"2",1,0,0,1,"6082.5",1,0,0,"1",7,"No","Because it's illegal to eat humans....",NA,NA,"US",2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
440,"cog_load","3065.0999999940395","""","survey-text",81,546526,"0.0-6.0","610050997aff9a6e73bccaad","618b9cbf713205f8e1c56f0c","618c0469f4691c24a6859315","pkdrneqroeqk1uw","18",1,1911.89999997616,1,18787.5,"1","17096.90000000596",1,0,0,"2",8,64978.3000000119,"Trolley","cog_load",6,"17093.69999998808",0,2,0,"3","{""Q0"":""no""}","""","""","""","""",6,0,0,0,0,0,0,0,0,0,"2",0,2,0,2,"13427.40000000596",0,0,3,"1",6,"I have not","It's wrong because you're still killing a human being, even though it is to save others",NA,NA,"US",1,2,2,3,"right","wrong","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong","wrong",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
847,"control","9373.39999999851","debriefing_form.html","external-html",27,254493,"0.0-7.0","6100695fb7cc5c218314f8df","618b9cbf713205f8e1c56f02","618c3ecea7a2f0aea2507e1b","5208h9volxj775d","6100695fb7cc5c218314f8df",0,2157.59999999404,4,17115.599999994,NA,"12716.60000000149",NA,NA,NA,NA,8,31865.1999999955,"Incest","control",1,"10755.79999999702",1,0,0,NA,"""","""","""","""","""",7,1,0,0,0,0,0,0,0,0,"2",1,0,0,1,"6616.79999999702",1,0,0,NA,7,"no","It's nasty",NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1066,NA,"18949.19999998808","""","html-button-response",4,44236,"0.0-3.0","6100942837d2cf5c0be0ff99","618d7b0e0006685d8f891882","618dcbcfc34dfdb5222b2cdb","z2supp3kxp6j1ke","23",0,1515.19999998808,1,18949.1999999881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<img src=""img/attention2.png""><br>","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
299,"control","14584","""","survey-text",24,84535,"0.0-5.0","6100a9b7f9d6f5b1a8ea4a52","618b9cbf713205f8e1c56f0d","618bf41a6b938b2f0271361c","r64zs4fhdq17kro","20",1,957,1,6532,NA,"5616.000000000015",NA,NA,NA,NA,4,5935,"Trolley","control",3,"4390.000000000007",1,0,0,NA,"{""Q0"":""Yes, many times in classes and just browsing the internet.""}","""","""","""","""",5,0,0,1,0,0,1,0,1,0,"1",1,0,0,3,"3997",1,0,0,NA,5,"Yes, many times in classes and just browsing the internet.",NA,NA,NA,"US",NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,TRUE,2,"unstated","no reason","no reason","reason","no reason","unstated","no reason","no reason","reason",FALSE
591,"cog_load","1680.7000000476837","debriefing_form.html","external-html",75,524953,"0.0-7.0","6100c34a0725a47de025abf5","618b9cbf713205f8e1c56f0c","618c14cc6e3e255e07531e7d","x7dvb39v8butyqq","21",1,1424.19999998808,1,18831.3000000119,"2","7670.399999976158",0,2,0,"1",8,15132,"Trolley","cog_load",3,"2664.199999988079",0,2,0,"3","""","""","""","""","""",6,0,0,1,0,0,0,0,1,1,"2",1,0,0,2,"2020",0,0,3,"3",7,"no","You are still killing someone and intentionally doing so",NA,NA,"US",2,2,1,3,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","no reason","reason","no reason","reason","unstated","no reason","reason","no reason",FALSE
1056,NA,"19050.00000000003","""","html-button-response",12,151331,"0.0-4.0-0.0-0.0-4.0-0.0","6100cac5e49e5e37c71bdd15","618d7b0e0006685d8f891882","618dc9468f93c4c9e5de19c7","pr3r8xb998kjq8h","19",0,1829,1,18102,"2","19050.00000000003",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><video autoplay muted><source src='video/num_scroll_test9.mp4' type='video/mp4'></video><br><p>Do you find multi-tasking difficult?</p>","2","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
472,"cog_load","6034.800000011921","""","survey-text",60,606037,"0.0-6.0","6101013fbccdfe003421c34a","618b9cbf713205f8e1c56efd","618c06aa4a45fb9980ee2d5a","8qy6z21xj0pclm4","56",0,1834.90000003576,4,30405.5999999642,"1","13967.200000047684",1,0,0,"1",8,64280.6999999881,"Heinz","cog_load",1,"7990.699999988079",0,2,0,"3","{""Q0"":""NO""}","""","""","""","""",6,0,0,0,0,1,0,0,1,0,"2",1,0,0,1,"7165.100000023842",1,0,0,"1",7,"NO","3",NA,NA,"US",1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","not wrong","wrong","wrong",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1059,NA,"null","""","html-keyboard-response",8,112368,"0.0-4.0-0.0-0.0-3.0-0.0","610102b7f7493eff26309a1f","618d7b0e0006685d8f891882","618dc9db8320ea288d9b693d","g6lm9vlmex6mw3n","23",0,2301,1,14423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","""","""","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
1058,NA,"28413","""","html-button-response",15,138223,"0.0-4.0-0.0-2.0","6101246a815969fbe11b2355","618d7b0e0006685d8f891882","618dc9c95c60f685af9db10d","hrm7s39w5swch39","19",0,951.999999999996,1,8435,"2","7625",1,0,0,"1",8,28413,NA,NA,NA,NA,NA,NA,NA,NA,"""","<img src=""img/attention1.png""><br><p>Please select a word that describes how you are currently feeling:","8","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
1010,"cog_load","2033.4000000003725","debriefing_form.html","external-html",54,239449,"0.0-7.0","61012a12530fd69bf7249248","618d7b0e0006685d8f891882","618db1879e57a48a8dd57c4c","7sdozfe7gxt3hkg","20",0,2361.5,1,17979.2000000002,"2","13268.5",1,0,0,"1",8,18961.6000000006,"Trolley","cog_load",6,"13937.900000000373",1,0,0,"3","""","""","""","""","""",7,0,1,2,0,0,2,0,0,2,"2",1,0,0,6,"4679.700000000186",1,0,0,"1",6,"no","3",NA,NA,"US",1,1,1,1,"right","right","It's wrong and I can provide a valid reason.","not wrong","not wrong","wrong","wrong","wrong","not wrong",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","2","2","2","reason","unstated","2","2","2",FALSE
1036,"cog_load","3303.5999999940395","debriefing_form.html","external-html",60,239270,"0.0-7.0","6101a66719eb45ec62de6c4b","618d7b0e0006685d8f891882","618dc1a03946ecf735dd7139","xjqegqojgrleg7p","22",0,2164.59999999404,4,11077,"2","16749.80000001192",1,0,0,"1",6,6454.30000001192,"Incest","cog_load",1,"12307",1,0,0,"3","""","""","""","""","""",6,1,0,0,0,0,0,0,0,0,"1",1,0,0,1,"4121.5",0,0,3,"1",7,"no",NA,NA,NA,"US",1,1,1,3,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
1006,"cog_load","8868.299999952316","""","html-button-response",30,184177,"0.0-4.0-1.0-7.0-3.0","6101acc202aa635b2fa09a1a","618d7b0e0006685d8f891882","618db04a48ff77acf6e6ed23","moy0fkbhxgv07sk","22",0,1803.59999990463,1,12144.7000000477,"2","17273.400000095367",1,0,0,"1",8,8221.20000004768,"Trolley","cog_load",2,"14338.800000071526",1,0,0,"3","""","<p>And this man is the only way available to stop the trolley? (Paul does not weigh enough)</p>","0","""","""",6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US",1,1,NA,NA,"wrong",NA,NA,"wrong","wrong",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated","reason",NA,NA,NA,"unstated","reason",NA,NA,NA
79,"cog_load","2965.1999999284744","""","survey-text",53,303544,"0.0-6.0","6101ea2ab4b86beb9f2bff48","618b9cbf713205f8e1c56f0f","618bd0e48a7c99b5ec963c33","k16bn2rana1e8gb","20",0,1628.20000004768,1,14407.1000000238,"2","15059.100000023842",1,0,0,"1",8,18779.7999999523,"Incest","cog_load",1,"15250.299999952316",1,0,0,"3","{""Q0"":""No""}","""","""","""","""",7,1,0,0,0,0,0,0,0,0,"2",1,0,0,1,"6895.299999952316",1,0,0,"1",7,"No","It could and probably will have negative psychological implications for both of them",NA,NA,"US",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1005,"cog_load","4846.5","""","survey-text",60,424190,"0.0-6.0","6102429ffea699892525fa6d","618d7b0e0006685d8f891882","618daee63a079fd4d9ef66b0","39h8hkcx8rjxumr","21",0,1917,1,14502.5,"2","14791.300000190735",1,0,0,"1",8,127852.399999619,"Incest","cog_load",1,"10067.099999904633",0,2,0,"3","{""Q0"":""No""}","""","""","""","""",7,0,0,0,1,0,0,0,0,0,"2",1,0,0,1,"13697.400000095367",1,0,0,"1",7,"No","3",NA,NA,"US",1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
